SISTEMA;TARIFA;CIA;MES;FEE;P1.;P2.;P3.;P4.;P5;P6.
PENINSULA;6.1TD;FACTOR;01/03/2022;13,50;0,0000000 €;0,3779900 €;0,3429990 €;0,0000000 €;0,0000000 €;0,3219500 €
PENINSULA;6.1TD;FACTOR;01/02/2022;13,50;0,2874100 €;0,2574910 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2342600 €
PENINSULA;6.1TD;FACTOR;01/01/2022;13,50;0,2952590 €;0,2687590 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2323690 €
PENINSULA;6.1TD;FACTOR;01/06/2023;13,50;0,0000000 €;0,0000000 €;0,1410710 €;0,1339470 €;0,0000000 €;0,1237600 €
PENINSULA;6.1TD;FACTOR;01/05/2023;15,50;0,0000000 €;0,0000000 €;0,0000000 €;0,1183160 €;0,1062020 €;0,1127720 €
PENINSULA;6.1TD;FACTOR;01/04/2023;15,50;0,0000000 €;0,0000000 €;0,0000000 €;0,1254180 €;0,1064500 €;0,1139200 €
PENINSULA;6.1TD;FACTOR;01/03/2023;15,50;0,0000000 €;0,1588970 €;0,1323530 €;0,0000000 €;0,0000000 €;0,1313010 €
PENINSULA;6.1TD;FACTOR;01/02/2023;15,50;0,2190550 €;0,2001540 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1643850 €
PENINSULA;6.1TD;FACTOR;01/01/2023;15,50;0,1751970 €;0,1464340 €;0,0000000 €;0,0000000 €;0,0000000 €;0,0889790 €
PENINSULA;6.1TD;FACTOR;01/12/2022;15,50;0,1822200 €;0,1645210 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1318630 €
PENINSULA;6.1TD;FACTOR;01/11/2022;15,50;0,0000000 €;0,1907990 €;0,1688060 €;0,0000000 €;0,0000000 €;0,1425340 €
PENINSULA;6.1TD;FACTOR;01/10/2022;15,50;0,0000000 €;0,0000000 €;0,0000000 €;0,1957520 €;0,1644820 €;0,1528270 €
PENINSULA;6.1TD;FACTOR;01/09/2022;15,50;0,0000000 €;0,0000000 €;0,2108740 €;0,1828110 €;0,0000000 €;0,1666610 €
PENINSULA;6.1TD;FACTOR;01/08/2022;15,50;0,0000000 €;0,0000000 €;0,2091570 €;0,2002390 €;0,0000000 €;0,1897240 €
PENINSULA;6.1TD;FACTOR;01/07/2022;15,50;0,2185950 €;0,2090880 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1725650 €
PENINSULA;6.1TD;FACTOR;01/06/2022;15,50;0,0000000 €;0,0000000 €;0,2207580 €;0,2120800 €;0,0000000 €;0,2055970 €
PENINSULA;6.1TD;FACTOR;01/05/2022;15,50;0,0000000 €;0,0000000 €;0,0000000 €;0,2426210 €;0,2251700 €;0,2243940 €
PENINSULA;6.1TD;FACTOR;01/04/2022;15,50;0,0000000 €;0,0000000 €;0,0000000 €;0,2593830 €;0,2295720 €;0,2284870 €
PENINSULA;6.1TD;FACTOR;01/03/2022;15,50;0,0000000 €;0,3799900 €;0,3449990 €;0,0000000 €;0,0000000 €;0,3239500 €
PENINSULA;6.1TD;FACTOR;01/02/2022;15,50;0,2894100 €;0,2594910 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2362600 €
PENINSULA;6.1TD;FACTOR;01/01/2022;15,50;0,2972590 €;0,2707590 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2343690 €
PENINSULA;6.1TD;FACTOR;01/06/2023;15,50;0,0000000 €;0,0000000 €;0,1430710 €;0,1359470 €;0,0000000 €;0,1257600 €
PENINSULA;6.1TD;FACTOR;01/05/2023;17,50;0,0000000 €;0,0000000 €;0,0000000 €;0,1203160 €;0,1082020 €;0,1147720 €
PENINSULA;6.1TD;FACTOR;01/04/2023;17,50;0,0000000 €;0,0000000 €;0,0000000 €;0,1274180 €;0,1084500 €;0,1159200 €
PENINSULA;6.1TD;FACTOR;01/03/2023;17,50;0,0000000 €;0,1608970 €;0,1343530 €;0,0000000 €;0,0000000 €;0,1333010 €
PENINSULA;6.1TD;FACTOR;01/02/2023;17,50;0,2210550 €;0,2021540 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1663850 €
PENINSULA;6.1TD;FACTOR;01/01/2023;17,50;0,1771970 €;0,1484340 €;0,0000000 €;0,0000000 €;0,0000000 €;0,0909790 €
PENINSULA;6.1TD;FACTOR;01/12/2022;17,50;0,1842200 €;0,1665210 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1338630 €
PENINSULA;6.1TD;FACTOR;01/11/2022;17,50;0,0000000 €;0,1927990 €;0,1708060 €;0,0000000 €;0,0000000 €;0,1445340 €
PENINSULA;6.1TD;FACTOR;01/10/2022;17,50;0,0000000 €;0,0000000 €;0,0000000 €;0,1977520 €;0,1664820 €;0,1548270 €
PENINSULA;6.1TD;FACTOR;01/09/2022;17,50;0,0000000 €;0,0000000 €;0,2128740 €;0,1848110 €;0,0000000 €;0,1686610 €
PENINSULA;6.1TD;FACTOR;01/08/2022;17,50;0,0000000 €;0,0000000 €;0,2111570 €;0,2022390 €;0,0000000 €;0,1917240 €
PENINSULA;6.1TD;FACTOR;01/07/2022;17,50;0,2205950 €;0,2110880 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1745650 €
PENINSULA;6.1TD;FACTOR;01/06/2022;17,50;0,0000000 €;0,0000000 €;0,2227580 €;0,2140800 €;0,0000000 €;0,2075970 €
PENINSULA;6.1TD;FACTOR;01/05/2022;17,50;0,0000000 €;0,0000000 €;0,0000000 €;0,2446210 €;0,2271700 €;0,2263940 €
PENINSULA;6.1TD;FACTOR;01/04/2022;17,50;0,0000000 €;0,0000000 €;0,0000000 €;0,2613830 €;0,2315720 €;0,2304870 €
PENINSULA;6.1TD;FACTOR;01/03/2022;17,50;0,0000000 €;0,3819900 €;0,3469990 €;0,0000000 €;0,0000000 €;0,3259500 €
PENINSULA;6.1TD;FACTOR;01/02/2022;17,50;0,2914100 €;0,2614910 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2382600 €
PENINSULA;6.1TD;FACTOR;01/01/2022;17,50;0,2992590 €;0,2727590 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2363690 €
PENINSULA;6.1TD;FACTOR;01/06/2023;17,50;0,0000000 €;0,0000000 €;0,1450710 €;0,1379470 €;0,0000000 €;0,1277600 €
PENINSULA;6.1TD;FACTOR;01/05/2023;19,50;0,0000000 €;0,0000000 €;0,0000000 €;0,1223160 €;0,1102020 €;0,1167720 €
PENINSULA;6.1TD;FACTOR;01/04/2023;19,50;0,0000000 €;0,0000000 €;0,0000000 €;0,1294180 €;0,1104500 €;0,1179200 €
PENINSULA;6.1TD;FACTOR;01/03/2023;19,50;0,0000000 €;0,1628970 €;0,1363530 €;0,0000000 €;0,0000000 €;0,1353010 €
PENINSULA;6.1TD;FACTOR;01/02/2023;19,50;0,2230550 €;0,2041540 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1683850 €
PENINSULA;6.1TD;FACTOR;01/01/2023;19,50;0,1791970 €;0,1504340 €;0,0000000 €;0,0000000 €;0,0000000 €;0,0929790 €
PENINSULA;6.1TD;FACTOR;01/12/2022;19,50;0,1862200 €;0,1685210 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1358630 €
PENINSULA;6.1TD;FACTOR;01/11/2022;19,50;0,0000000 €;0,1947990 €;0,1728060 €;0,0000000 €;0,0000000 €;0,1465340 €
PENINSULA;6.1TD;FACTOR;01/10/2022;19,50;0,0000000 €;0,0000000 €;0,0000000 €;0,1997520 €;0,1684820 €;0,1568270 €
PENINSULA;6.1TD;FACTOR;01/09/2022;19,50;0,0000000 €;0,0000000 €;0,2148740 €;0,1868110 €;0,0000000 €;0,1706610 €
PENINSULA;6.1TD;FACTOR;01/08/2022;19,50;0,0000000 €;0,0000000 €;0,2131570 €;0,2042390 €;0,0000000 €;0,1937240 €
PENINSULA;6.1TD;FACTOR;01/07/2022;19,50;0,2225950 €;0,2130880 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1765650 €
PENINSULA;6.1TD;FACTOR;01/06/2022;19,50;0,0000000 €;0,0000000 €;0,2247580 €;0,2160800 €;0,0000000 €;0,2095970 €
PENINSULA;6.1TD;FACTOR;01/05/2022;19,50;0,0000000 €;0,0000000 €;0,0000000 €;0,2466210 €;0,2291700 €;0,2283940 €
PENINSULA;6.1TD;FACTOR;01/04/2022;19,50;0,0000000 €;0,0000000 €;0,0000000 €;0,2633830 €;0,2335720 €;0,2324870 €
PENINSULA;6.1TD;FACTOR;01/03/2022;19,50;0,0000000 €;0,3839900 €;0,3489990 €;0,0000000 €;0,0000000 €;0,3279500 €
PENINSULA;6.1TD;FACTOR;01/02/2022;19,50;0,2934100 €;0,2634910 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2402600 €
PENINSULA;6.1TD;FACTOR;01/01/2022;19,50;0,3012590 €;0,2747590 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2383690 €
PENINSULA;6.1TD;FACTOR;01/06/2023;19,50;0,0000000 €;0,0000000 €;0,1470710 €;0,1399470 €;0,0000000 €;0,1297600 €
PENINSULA;6.1TD;FACTOR;01/05/2023;21,50;0,0000000 €;0,0000000 €;0,0000000 €;0,1243160 €;0,1122020 €;0,1187720 €
PENINSULA;6.1TD;FACTOR;01/04/2023;21,50;0,0000000 €;0,0000000 €;0,0000000 €;0,1314180 €;0,1124500 €;0,1199200 €
PENINSULA;6.1TD;FACTOR;01/03/2023;21,50;0,0000000 €;0,1648970 €;0,1383530 €;0,0000000 €;0,0000000 €;0,1373010 €
PENINSULA;6.1TD;FACTOR;01/02/2023;21,50;0,2250550 €;0,2061540 €;0,0000000 €;0,0020000 €;0,0000000 €;0,1703850 €
PENINSULA;6.1TD;FACTOR;01/01/2023;21,50;0,1811970 €;0,1524340 €;0,0000000 €;0,0000000 €;0,0000000 €;0,0949790 €
PENINSULA;6.1TD;FACTOR;01/12/2022;21,50;0,1882200 €;0,1705210 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1378630 €
PENINSULA;6.1TD;FACTOR;01/11/2022;21,50;0,0000000 €;0,1967990 €;0,1748060 €;0,0000000 €;0,0000000 €;0,1485340 €
PENINSULA;6.1TD;FACTOR;01/10/2022;21,50;0,0000000 €;0,0000000 €;0,0000000 €;0,2017520 €;0,1704820 €;0,1588270 €
PENINSULA;6.1TD;FACTOR;01/09/2022;21,50;0,0000000 €;0,0000000 €;0,2168740 €;0,1888110 €;0,0000000 €;0,1726610 €
PENINSULA;6.1TD;FACTOR;01/08/2022;21,50;0,0000000 €;0,0000000 €;0,2151570 €;0,2062390 €;0,0000000 €;0,1957240 €
PENINSULA;6.1TD;FACTOR;01/07/2022;21,50;0,2245950 €;0,2150880 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1785650 €
PENINSULA;6.1TD;FACTOR;01/06/2022;21,50;0,0000000 €;0,0000000 €;0,2267580 €;0,2180800 €;0,0000000 €;0,2115970 €
PENINSULA;6.1TD;FACTOR;01/05/2022;21,50;0,0000000 €;0,0000000 €;0,0000000 €;0,2486210 €;0,2311700 €;0,2303940 €
PENINSULA;6.1TD;FACTOR;01/04/2022;21,50;0,0000000 €;0,0000000 €;0,0000000 €;0,2653830 €;0,2355720 €;0,2344870 €
PENINSULA;6.1TD;FACTOR;01/03/2022;21,50;0,0000000 €;0,3859900 €;0,3509990 €;0,0000000 €;0,0000000 €;0,3299500 €
PENINSULA;6.1TD;FACTOR;01/02/2022;21,50;0,2954100 €;0,2654910 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2422600 €
PENINSULA;6.1TD;FACTOR;01/01/2022;21,50;0,3032590 €;0,2767590 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2403690 €
PENINSULA;6.1TD;FACTOR;01/06/2023;21,50;0,0000000 €;0,0000000 €;0,1490710 €;0,1419470 €;0,0000000 €;0,1317600 €
PENINSULA;6.1TD;FACTOR;01/05/2023;23,50;0,0000000 €;0,0000000 €;0,0000000 €;0,1263160 €;0,1142020 €;0,1207720 €
PENINSULA;6.1TD;FACTOR;01/04/2023;23,50;0,0000000 €;0,0000000 €;0,0000000 €;0,1334180 €;0,1144500 €;0,1219200 €
PENINSULA;6.1TD;FACTOR;01/03/2023;23,50;0,0000000 €;0,1668970 €;0,1403530 €;0,0000000 €;0,0000000 €;0,1393010 €
PENINSULA;6.1TD;FACTOR;01/02/2023;23,50;0,2270550 €;0,2081540 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1723850 €
PENINSULA;6.1TD;FACTOR;01/01/2023;23,50;0,1831970 €;0,1544340 €;0,0000000 €;0,0000000 €;0,0000000 €;0,0969790 €
PENINSULA;6.1TD;FACTOR;01/12/2022;23,50;0,1902200 €;0,1725210 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1398630 €
PENINSULA;6.1TD;FACTOR;01/11/2022;23,50;0,0000000 €;0,1987990 €;0,1768060 €;0,0000000 €;0,0000000 €;0,1505340 €
PENINSULA;6.1TD;FACTOR;01/10/2022;23,50;0,0000000 €;0,0000000 €;0,0000000 €;0,2037520 €;0,1724820 €;0,1608270 €
PENINSULA;6.1TD;FACTOR;01/09/2022;23,50;0,0000000 €;0,0000000 €;0,2188740 €;0,1908110 €;0,0000000 €;0,1746610 €
PENINSULA;6.1TD;FACTOR;01/08/2022;23,50;0,0000000 €;0,0000000 €;0,2171570 €;0,2082390 €;0,0000000 €;0,1977240 €
PENINSULA;6.1TD;FACTOR;01/07/2022;23,50;0,2265950 €;0,2170880 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1805650 €
PENINSULA;6.1TD;FACTOR;01/06/2022;23,50;0,0000000 €;0,0000000 €;0,2287580 €;0,2200800 €;0,0000000 €;0,2135970 €
PENINSULA;6.1TD;FACTOR;01/05/2022;23,50;0,0000000 €;0,0000000 €;0,0000000 €;0,2506210 €;0,2331700 €;0,2323940 €
PENINSULA;6.1TD;FACTOR;01/04/2022;23,50;0,0000000 €;0,0000000 €;0,0000000 €;0,2673830 €;0,2375720 €;0,2364870 €
PENINSULA;6.1TD;FACTOR;01/03/2022;23,50;0,0000000 €;0,3879900 €;0,3529990 €;0,0000000 €;0,0000000 €;0,3319500 €
PENINSULA;6.1TD;FACTOR;01/02/2022;23,50;0,2974100 €;0,2674910 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2442600 €
PENINSULA;6.1TD;FACTOR;01/01/2022;23,50;0,3052590 €;0,2787590 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2423690 €
PENINSULA;6.1TD;FACTOR;01/06/2023;23,50;0,0000000 €;0,0000000 €;0,1510710 €;0,1439470 €;0,0000000 €;0,1337600 €
PENINSULA;6.1TD;FACTOR;01/05/2023;25,50;0,0000000 €;0,0000000 €;0,0000000 €;0,1283160 €;0,1162020 €;0,1227720 €
PENINSULA;6.1TD;FACTOR;01/04/2023;25,50;0,0000000 €;0,0000000 €;0,0000000 €;0,1354180 €;0,1164500 €;0,1239200 €
PENINSULA;6.1TD;FACTOR;01/03/2023;25,50;0,0000000 €;0,1688970 €;0,1423530 €;0,0000000 €;0,0000000 €;0,1413010 €
PENINSULA;6.1TD;FACTOR;01/02/2023;25,50;0,2290550 €;0,2101540 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1743850 €
PENINSULA;6.1TD;FACTOR;01/01/2023;25,50;0,1851970 €;0,1564340 €;0,0000000 €;0,0000000 €;0,0000000 €;0,0989790 €
PENINSULA;6.1TD;FACTOR;01/12/2022;25,50;0,1922200 €;0,1745210 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1418630 €
PENINSULA;6.1TD;FACTOR;01/11/2022;25,50;0,0000000 €;0,2007990 €;0,1788060 €;0,0000000 €;0,0000000 €;0,1525340 €
PENINSULA;6.1TD;FACTOR;01/10/2022;25,50;0,0000000 €;0,0000000 €;0,0000000 €;0,2057520 €;0,1744820 €;0,1628270 €
PENINSULA;6.1TD;FACTOR;01/09/2022;25,50;0,0000000 €;0,0000000 €;0,2208740 €;0,1928110 €;0,0000000 €;0,1766610 €
PENINSULA;6.1TD;FACTOR;01/08/2022;25,50;0,0000000 €;0,0000000 €;0,2191570 €;0,2102390 €;0,0000000 €;0,1997240 €
PENINSULA;6.1TD;FACTOR;01/07/2022;25,50;0,2285950 €;0,2190880 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1825650 €
PENINSULA;6.1TD;FACTOR;01/06/2022;25,50;0,0000000 €;0,0000000 €;0,2307580 €;0,2220800 €;0,0000000 €;0,2155970 €
PENINSULA;6.1TD;FACTOR;01/05/2022;25,50;0,0000000 €;0,0000000 €;0,0000000 €;0,2526210 €;0,2351700 €;0,2343940 €
PENINSULA;6.1TD;FACTOR;01/04/2022;25,50;0,0000000 €;0,0000000 €;0,0000000 €;0,2693830 €;0,2395720 €;0,2384870 €
PENINSULA;6.1TD;FACTOR;01/03/2022;25,50;0,0000000 €;0,3899900 €;0,3549990 €;0,0000000 €;0,0000000 €;0,3339500 €
PENINSULA;6.1TD;FACTOR;01/02/2022;25,50;0,2994100 €;0,2694910 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2462600 €
PENINSULA;6.1TD;FACTOR;01/01/2022;25,50;0,3072590 €;0,2807590 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2443690 €
PENINSULA;6.1TD;FACTOR;01/06/2023;25,50;0,0000000 €;0,0000000 €;0,1530710 €;0,1459470 €;0,0000000 €;0,1357600 €
PENINSULA;6.1TD;FACTOR;01/05/2023;4,00;0,0000000 €;0,0000000 €;0,0000000 €;0,1068160 €;0,0947020 €;0,1012720 €
PENINSULA;6.1TD;FACTOR;01/04/2023;4,00;0,0000000 €;0,0000000 €;0,0000000 €;0,1139180 €;0,0949500 €;0,1024200 €
PENINSULA;6.1TD;FACTOR;01/03/2023;4,00;0,0000000 €;0,1473970 €;0,1208530 €;0,0000000 €;0,0000000 €;0,1198010 €
PENINSULA;6.1TD;FACTOR;01/02/2023;4,00;0,2075550 €;0,1886540 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1528850 €
PENINSULA;6.1TD;FACTOR;01/01/2023;4,00;0,1636970 €;0,1349340 €;0,0000000 €;0,0000000 €;0,0000000 €;0,0774790 €
PENINSULA;6.1TD;FACTOR;01/12/2022;4,00;0,1707200 €;0,1530210 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1203630 €
PENINSULA;6.1TD;FACTOR;01/11/2022;4,00;0,0000000 €;0,1792990 €;0,1573060 €;0,0000000 €;0,0000000 €;0,1310340 €
PENINSULA;6.1TD;FACTOR;01/10/2022;4,00;0,0000000 €;0,0000000 €;0,0000000 €;0,1842520 €;0,1529820 €;0,1413270 €
PENINSULA;6.1TD;FACTOR;01/09/2022;4,00;0,0000000 €;0,0000000 €;0,1993740 €;0,1713110 €;0,0000000 €;0,1551610 €
PENINSULA;6.1TD;FACTOR;01/08/2022;4,00;0,0000000 €;0,0000000 €;0,1976570 €;0,1887390 €;0,0000000 €;0,1782240 €
PENINSULA;6.1TD;FACTOR;01/07/2022;4,00;0,2070950 €;0,1975880 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1610650 €
PENINSULA;6.1TD;FACTOR;01/06/2022;4,00;0,0000000 €;0,0000000 €;0,2092580 €;0,2005800 €;0,0000000 €;0,1940970 €
PENINSULA;6.1TD;FACTOR;01/05/2022;4,00;0,0000000 €;0,0000000 €;0,0000000 €;0,2311210 €;0,2136700 €;0,2128940 €
PENINSULA;6.1TD;FACTOR;01/04/2022;4,00;0,0000000 €;0,0000000 €;0,0000000 €;0,2478830 €;0,2180720 €;0,2169870 €
PENINSULA;6.1TD;FACTOR;01/03/2022;4,00;0,0000000 €;0,3684900 €;0,3334990 €;0,0000000 €;0,0000000 €;0,3124500 €
PENINSULA;6.1TD;FACTOR;01/02/2022;4,00;0,2779100 €;0,2479910 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2247600 €
PENINSULA;6.1TD;FACTOR;01/01/2022;4,00;0,2857590 €;0,2592590 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2228690 €
PENINSULA;6.1TD;FACTOR;01/06/2023;4,00;0,0000000 €;0,0000000 €;0,1315710 €;0,1244470 €;0,0000000 €;0,1142600 €
PENINSULA;6.1TD;FACTOR;01/05/2023;6,00;0,0000000 €;0,0000000 €;0,0000000 €;0,1088160 €;0,0967020 €;0,1032720 €
PENINSULA;6.1TD;FACTOR;01/04/2023;6,00;0,0000000 €;0,0000000 €;0,0000000 €;0,1159180 €;0,0969500 €;0,1044200 €
PENINSULA;6.1TD;FACTOR;01/03/2023;6,00;0,0000000 €;0,1493970 €;0,1228530 €;0,0000000 €;0,0000000 €;0,1218010 €
PENINSULA;6.1TD;FACTOR;01/02/2023;6,00;0,2095550 €;0,1906540 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1548850 €
PENINSULA;6.1TD;FACTOR;01/01/2023;6,00;0,1656970 €;0,1369340 €;0,0000000 €;0,0000000 €;0,0000000 €;0,0794790 €
PENINSULA;6.1TD;FACTOR;01/12/2022;6,00;0,1727200 €;0,1550210 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1223630 €
PENINSULA;6.1TD;FACTOR;01/11/2022;6,00;0,0000000 €;0,1812990 €;0,1593060 €;0,0000000 €;0,0000000 €;0,1330340 €
PENINSULA;6.1TD;FACTOR;01/10/2022;6,00;0,0000000 €;0,0000000 €;0,0000000 €;0,1862520 €;0,1549820 €;0,1433270 €
PENINSULA;6.1TD;FACTOR;01/09/2022;6,00;0,0000000 €;0,0000000 €;0,2013740 €;0,1733110 €;0,0000000 €;0,1571610 €
PENINSULA;6.1TD;FACTOR;01/08/2022;6,00;0,0000000 €;0,0000000 €;0,1996570 €;0,1907390 €;0,0000000 €;0,1802240 €
PENINSULA;6.1TD;FACTOR;01/07/2022;6,00;0,2090950 €;0,1995880 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1630650 €
PENINSULA;6.1TD;FACTOR;01/06/2022;6,00;0,0000000 €;0,0000000 €;0,2112580 €;0,2025800 €;0,0000000 €;0,1960970 €
PENINSULA;6.1TD;FACTOR;01/05/2022;6,00;0,0000000 €;0,0000000 €;0,0000000 €;0,2331210 €;0,2156700 €;0,2148940 €
PENINSULA;6.1TD;FACTOR;01/04/2022;6,00;0,0000000 €;0,0000000 €;0,0000000 €;0,2498830 €;0,2200720 €;0,2189870 €
PENINSULA;6.1TD;FACTOR;01/03/2022;6,00;0,0000000 €;0,3704900 €;0,3354990 €;0,0000000 €;0,0000000 €;0,3144500 €
PENINSULA;6.1TD;FACTOR;01/02/2022;6,00;0,2799100 €;0,2499910 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2267600 €
PENINSULA;6.1TD;FACTOR;01/01/2022;6,00;0,2877590 €;0,2612590 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2248690 €
PENINSULA;6.1TD;FACTOR;01/06/2023;6,00;0,0000000 €;0,0000000 €;0,1335710 €;0,1264470 €;0,0000000 €;0,1162600 €
PENINSULA;6.1TD;FACTOR;01/05/2023;7,50;0,0000000 €;0,0000000 €;0,0000000 €;0,1103160 €;0,0982020 €;0,1047720 €
PENINSULA;6.1TD;FACTOR;01/04/2023;7,50;0,0000000 €;0,0000000 €;0,0000000 €;0,1174180 €;0,0984500 €;0,1059200 €
PENINSULA;6.1TD;FACTOR;01/03/2023;7,50;0,0000000 €;0,1508970 €;0,1243530 €;0,0000000 €;0,0000000 €;0,1233010 €
PENINSULA;6.1TD;FACTOR;01/02/2023;7,50;0,2110550 €;0,1921540 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1563850 €
PENINSULA;6.1TD;FACTOR;01/01/2023;7,50;0,1671970 €;0,1384340 €;0,0000000 €;0,0000000 €;0,0000000 €;0,0809790 €
PENINSULA;6.1TD;FACTOR;01/12/2022;7,50;0,1742200 €;0,1565210 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1238630 €
PENINSULA;6.1TD;FACTOR;01/11/2022;7,50;0,0000000 €;0,1827990 €;0,1608060 €;0,0000000 €;0,0000000 €;0,1345340 €
PENINSULA;6.1TD;FACTOR;01/10/2022;7,50;0,0000000 €;0,0000000 €;0,0000000 €;0,1877520 €;0,1564820 €;0,1448270 €
PENINSULA;6.1TD;FACTOR;01/09/2022;7,50;0,0000000 €;0,0000000 €;0,2028740 €;0,1748110 €;0,0000000 €;0,1586610 €
PENINSULA;6.1TD;FACTOR;01/08/2022;7,50;0,0000000 €;0,0000000 €;0,2011570 €;0,1922390 €;0,0000000 €;0,1817240 €
PENINSULA;6.1TD;FACTOR;01/07/2022;7,50;0,2105950 €;0,2010880 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1645650 €
PENINSULA;6.1TD;FACTOR;01/06/2022;7,50;0,0000000 €;0,0000000 €;0,2127580 €;0,2040800 €;0,0000000 €;0,1975970 €
PENINSULA;6.1TD;FACTOR;01/05/2022;7,50;0,0000000 €;0,0000000 €;0,0000000 €;0,2346210 €;0,2171700 €;0,2163940 €
PENINSULA;6.1TD;FACTOR;01/04/2022;7,50;0,0000000 €;0,0000000 €;0,0000000 €;0,2513830 €;0,2215720 €;0,2204870 €
PENINSULA;6.1TD;FACTOR;01/03/2022;7,50;0,0000000 €;0,3719900 €;0,3369990 €;0,0000000 €;0,0000000 €;0,3159500 €
PENINSULA;6.1TD;FACTOR;01/02/2022;7,50;0,2814100 €;0,2514910 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2282600 €
PENINSULA;6.1TD;FACTOR;01/01/2022;7,50;0,2892590 €;0,2627590 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2263690 €
PENINSULA;6.1TD;FACTOR;01/06/2023;7,50;0,0000000 €;0,0000000 €;0,1350710 €;0,1279470 €;0,0000000 €;0,1177600 €
PENINSULA;6.1TD;FACTOR;01/05/2023;8,50;0,0000000 €;0,0000000 €;0,0000000 €;0,1113160 €;0,0992020 €;0,1057720 €
PENINSULA;6.1TD;FACTOR;01/04/2023;8,50;0,0000000 €;0,0000000 €;0,0000000 €;0,1184180 €;0,0994500 €;0,1069200 €
PENINSULA;6.1TD;FACTOR;01/03/2023;8,50;0,0000000 €;0,1518970 €;0,1253530 €;0,0000000 €;0,0000000 €;0,1243010 €
PENINSULA;6.1TD;FACTOR;01/02/2023;8,50;0,2120550 €;0,1931540 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1573850 €
PENINSULA;6.1TD;FACTOR;01/01/2023;8,50;0,1681970 €;0,1394340 €;0,0000000 €;0,0000000 €;0,0000000 €;0,0819790 €
PENINSULA;6.1TD;FACTOR;01/12/2022;8,50;0,1752200 €;0,1575210 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1248630 €
PENINSULA;6.1TD;FACTOR;01/11/2022;8,50;0,0000000 €;0,1837990 €;0,1618060 €;0,0000000 €;0,0000000 €;0,1355340 €
PENINSULA;6.1TD;FACTOR;01/10/2022;8,50;0,0000000 €;0,0000000 €;0,0000000 €;0,1887520 €;0,1574820 €;0,1458270 €
PENINSULA;6.1TD;FACTOR;01/09/2022;8,50;0,0000000 €;0,0000000 €;0,2038740 €;0,1758110 €;0,0000000 €;0,1596610 €
PENINSULA;6.1TD;FACTOR;01/08/2022;8,50;0,0000000 €;0,0000000 €;0,2021570 €;0,1932390 €;0,0000000 €;0,1827240 €
PENINSULA;6.1TD;FACTOR;01/07/2022;8,50;0,2115950 €;0,2020880 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1655650 €
PENINSULA;6.1TD;FACTOR;01/06/2022;8,50;0,0000000 €;0,0000000 €;0,2137580 €;0,2050800 €;0,0000000 €;0,1985970 €
